"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Byte","Qualitaet_Niveau"
"TT_TU_MN009","1420","201902150000","1.7","7","1"
"TT_TU_MN009","1420","201902150100","1.4","7","1"
"TT_TU_MN009","1420","201902150200","1.7","7","1"
"TT_TU_MN009","1420","201902150300","0.4","7","1"
"TT_TU_MN009","1420","201902150400","1","7","1"
"TT_TU_MN009","1420","201902150500","0.4","7","1"
"TT_TU_MN009","1420","201902150600","0.7","7","1"
"TT_TU_MN009","1420","201902150700","0.2","7","1"
"TT_TU_MN009","1420","201902150800","2.2","7","1"
"TT_TU_MN009","1420","201902150900","5","7","1"
"TT_TU_MN009","1420","201902151000","6.8","7","1"
"TT_TU_MN009","1420","201902151100","8.8","7","1"
"TT_TU_MN009","1420","201902151200","10.7","7","1"
"TT_TU_MN009","1420","201902151300","12.1","7","1"
"TT_TU_MN009","1420","201902151400","13.2","7","1"
"TT_TU_MN009","1420","201902151500","13.8","7","1"
"TT_TU_MN009","1420","201902151600","13","7","1"
"TT_TU_MN009","1420","201902151700","12.2","7","1"
"TT_TU_MN009","1420","201902151800","8.4","7","1"
"TT_TU_MN009","1420","201902151900","7.8","7","1"
"TT_TU_MN009","1420","201902152000","6.7","7","1"
"TT_TU_MN009","1420","201902152100","6.2","7","1"
"TT_TU_MN009","1420","201902152200","5.5","7","1"
"TT_TU_MN009","1420","201902152300","3.6","7","1"
"TT_TU_MN009","1420","201902160000","3.7","7","1"
"TT_TU_MN009","1420","201902160100","3.1","7","1"
"TT_TU_MN009","1420","201902160200","1.8","7","1"
"TT_TU_MN009","1420","201902160300","-0.3","7","1"
"TT_TU_MN009","1420","201902160400","-1.6","7","1"
"TT_TU_MN009","1420","201902160500","-1.9","7","1"
"TT_TU_MN009","1420","201902160600","-2.5","7","1"
"TT_TU_MN009","1420","201902160700","-2.7","7","1"
"TT_TU_MN009","1420","201902160800","-0.3","7","1"
"TT_TU_MN009","1420","201902160900","3.7","7","1"
"TT_TU_MN009","1420","201902161000","6.5","7","1"
"TT_TU_MN009","1420","201902161100","7.7","7","1"
"TT_TU_MN009","1420","201902161200","9.5","7","1"
"TT_TU_MN009","1420","201902161300","11.4","7","1"
"TT_TU_MN009","1420","201902161400","11.9","7","1"
"TT_TU_MN009","1420","201902161500","12.6","7","1"
"TT_TU_MN009","1420","201902161600","12.1","7","1"
"TT_TU_MN009","1420","201902161700","7.9","7","1"
"TT_TU_MN009","1420","201902161800","5.3","7","1"
"TT_TU_MN009","1420","201902161900","3.8","7","1"
"TT_TU_MN009","1420","201902162000","2.4","7","1"
"TT_TU_MN009","1420","201902162100","1.5","7","1"
"TT_TU_MN009","1420","201902162200","0.4","7","1"
"TT_TU_MN009","1420","201902162300","-0.2","7","1"
"TT_TU_MN009","1420","201902170000","-0.8","7","1"
"TT_TU_MN009","1420","201902170100","-1.2","7","1"
"TT_TU_MN009","1420","201902170200","-1.6","7","1"
"TT_TU_MN009","1420","201902170300","-0.6","7","1"
"TT_TU_MN009","1420","201902170400","-2.1","7","1"
"TT_TU_MN009","1420","201902170500","-2.5","7","1"
"TT_TU_MN009","1420","201902170600","-3","7","1"
"TT_TU_MN009","1420","201902170700","-2.9","7","1"
"TT_TU_MN009","1420","201902170800","-0.6","7","1"
"TT_TU_MN009","1420","201902170900","2.4","7","1"
"TT_TU_MN009","1420","201902171000","4.6","7","1"
"TT_TU_MN009","1420","201902171100","7.3","7","1"
"TT_TU_MN009","1420","201902171200","10.4","7","1"
"TT_TU_MN009","1420","201902171300","11.4","7","1"
"TT_TU_MN009","1420","201902171400","13.2","7","1"
"TT_TU_MN009","1420","201902171500","14.4","7","1"
"TT_TU_MN009","1420","201902171600","12.7","7","1"
"TT_TU_MN009","1420","201902171700","9.1","7","1"
"TT_TU_MN009","1420","201902171800","6","7","1"
"TT_TU_MN009","1420","201902171900","4.4","7","1"
"TT_TU_MN009","1420","201902172000","3","7","1"
"TT_TU_MN009","1420","201902172100","2.1","7","1"
"TT_TU_MN009","1420","201902172200","1","7","1"
"TT_TU_MN009","1420","201902172300","0.6","7","1"
"TT_TU_MN009","1420","201902180000","-1.1","7","1"
"TT_TU_MN009","1420","201902180100","-1.8","7","1"
"TT_TU_MN009","1420","201902180200","-2.2","7","1"
"TT_TU_MN009","1420","201902180300","-2.5","7","1"
"TT_TU_MN009","1420","201902180400","-2.8","7","1"
"TT_TU_MN009","1420","201902180500","-2.9","7","1"
"TT_TU_MN009","1420","201902180600","-3.2","7","1"
"TT_TU_MN009","1420","201902180700","-3.4","7","1"
"TT_TU_MN009","1420","201902180800","-0.9","7","1"
