"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Byte","Qualitaet_Niveau"
"TT_TU_MN009","1420","201901171600","2.7","7","1"
"TT_TU_MN009","1420","201901171700","3.5","7","1"
"TT_TU_MN009","1420","201901171800","2.9","7","1"
"TT_TU_MN009","1420","201901171900","2.4","7","1"
"TT_TU_MN009","1420","201901172000","2.2","7","1"
"TT_TU_MN009","1420","201901172100","1.7","7","1"
"TT_TU_MN009","1420","201901172200","1.5","7","1"
"TT_TU_MN009","1420","201901172300","2.6","7","1"
"TT_TU_MN009","1420","201901180000","2.4","7","1"
"TT_TU_MN009","1420","201901180100","2.1","7","1"
"TT_TU_MN009","1420","201901180200","2.2","7","1"
"TT_TU_MN009","1420","201901180300","2.1","7","1"
"TT_TU_MN009","1420","201901180400","2.1","7","1"
"TT_TU_MN009","1420","201901180500","1.6","7","1"
"TT_TU_MN009","1420","201901180600","0.9","7","1"
"TT_TU_MN009","1420","201901180700","0.3","7","1"
"TT_TU_MN009","1420","201901180800","-0.3","7","1"
"TT_TU_MN009","1420","201901180900","2","7","1"
"TT_TU_MN009","1420","201901181000","2.7","7","1"
"TT_TU_MN009","1420","201901181100","2.7","7","1"
"TT_TU_MN009","1420","201901181200","3.3","7","1"
"TT_TU_MN009","1420","201901181300","3.9","7","1"
"TT_TU_MN009","1420","201901181400","3.7","7","1"
"TT_TU_MN009","1420","201901181500","1.6","7","1"
"TT_TU_MN009","1420","201901181600","0.7","7","1"
"TT_TU_MN009","1420","201901181700","-0.6","7","1"
"TT_TU_MN009","1420","201901181800","-1.2","7","1"
"TT_TU_MN009","1420","201901181900","-1.7","7","1"
"TT_TU_MN009","1420","201901182000","-0.4","7","1"
"TT_TU_MN009","1420","201901182100","-1.3","7","1"
"TT_TU_MN009","1420","201901182200","-1.5","7","1"
"TT_TU_MN009","1420","201901182300","-1.5","7","1"
"TT_TU_MN009","1420","201901190000","-2","7","1"
"TT_TU_MN009","1420","201901190100","-2.5","7","1"
"TT_TU_MN009","1420","201901190200","-3.1","7","1"
"TT_TU_MN009","1420","201901190300","-3.2","7","1"
